marketing_key,campaign_date,campaign_name,channel,impressions,clicks,spend,conversions,total_orders,total_sales_amount,conversion_rate,cost_per_order,revenue_generated
1106,17-07-2023,Referral Program,Email,8933,939,4416.1,85,6,4439.5,9.00E-02,736.02,4978.69
1107,17-07-2023,Weekend Special,Email,3071,973,3950.92,81,6,4439.5,8.00E-02,658.49,9845.22
1108,18-07-2023,App Push Notification,SMS,3887,774,4840.78,91,6,4072.48,0.12,806.8,5814.28
1109,18-07-2023,Category Promotion,Social Media,1716,115,4953.44,71,6,4072.48,0.62,825.57,7477.99
1110,18-07-2023,Email Campaign,SMS,5325,399,4593.91,17,6,4072.48,4.00E-02,765.65,8585.46
1111,18-07-2023,Festival Offer,Social Media,3906,799,3342.04,28,6,4072.48,4.00E-02,557.01,7592.73
1112,18-07-2023,Flash Sale,App,5117,511,2041.99,91,6,4072.48,0.18,340.33,4759.65
1113,18-07-2023,Membership Drive,Social Media,9125,708,4318.84,76,6,4072.48,0.11,719.81,7863.08
1114,18-07-2023,New User Discount,Social Media,6221,761,4555.46,74,6,4072.48,0.1,759.24,8368.44
1115,18-07-2023,Referral Program,SMS,9786,913,1383.06,15,6,4072.48,0.02,230.51,4990
1116,18-07-2023,Weekend Special,App,6702,260,3494.17,54,6,4072.48,0.21,582.36,6939.61
1117,19-07-2023,App Push Notification,Email,8776,470,2244.92,49,7,7285.89,0.1,320.7,7621.46
1118,19-07-2023,Category Promotion,App,4047,937,2269.36,94,7,7285.89,0.1,324.19,3907.29
1119,19-07-2023,Email Campaign,App,1600,552,2445.85,77,7,7285.89,0.14,349.41,4268.77
1120,19-07-2023,Festival Offer,App,1568,580,4400.99,56,7,7285.89,0.1,628.71,5908.17
1121,19-07-2023,Flash Sale,Social Media,8400,524,2702.92,68,7,7285.89,0.13,386.13,6477.14
1122,19-07-2023,Membership Drive,App,8258,805,4777.76,24,7,7285.89,3.00E-02,682.54,4019.71
1123,19-07-2023,New User Discount,App,4702,683,1296.31,11,7,7285.89,0.02,185.19,2209.81
1124,19-07-2023,Referral Program,App,9760,950,1440.64,29,7,7285.89,3.00E-02,205.81,5308.83
1125,19-07-2023,Weekend Special,App,4218,271,3389.78,69,7,7285.89,0.25,484.25,6049.12
1126,20-07-2023,App Push Notification,Social Media,7394,945,1154.59,70,10,11821.67,7.00E-02,115.46,6865.54
1127,20-07-2023,Category Promotion,App,7390,105,4256.97,25,10,11821.67,0.24,425.7,7543.56
1128,20-07-2023,Email Campaign,SMS,7344,278,3321.56,57,10,11821.67,0.21,332.16,6249.26
1129,20-07-2023,Festival Offer,SMS,8469,993,3828.32,44,10,11821.67,4.00E-02,382.83,9918.04
1130,20-07-2023,Flash Sale,Social Media,8815,154,1347.97,82,10,11821.67,0.53,134.8,4415.38
1131,20-07-2023,Membership Drive,App,2323,714,2849.91,39,10,11821.67,5.00E-02,284.99,6184.94
1132,20-07-2023,New User Discount,App,7951,816,2037.67,35,10,11821.67,4.00E-02,203.77,3290.67
1133,20-07-2023,Referral Program,Email,8644,486,3466.04,85,10,11821.67,0.17,346.6,9606.6
1134,20-07-2023,Weekend Special,App,6558,489,3046.48,34,10,11821.67,7.00E-02,304.65,4898.05
1135,21-07-2023,App Push Notification,Email,8076,407,1658.73,12,4,5289.09,3.00E-02,414.68,3805.85
1136,21-07-2023,Category Promotion,Social Media,6446,558,2141.61,20,4,5289.09,4.00E-02,535.4,8695.71
1137,21-07-2023,Email Campaign,SMS,7792,249,4589.55,50,4,5289.09,0.2,1147.39,5300.5
1138,21-07-2023,Festival Offer,SMS,6640,331,2369.26,47,4,5289.09,0.14,592.32,2520.96
1139,21-07-2023,Flash Sale,Email,8836,438,1225.95,90,4,5289.09,0.21,306.49,9540.27
1140,21-07-2023,Membership Drive,Email,9305,688,4922.4,84,4,5289.09,0.12,1230.6,3501.28
1141,21-07-2023,New User Discount,Email,9823,657,3338.27,100,4,5289.09,0.15,834.57,9564.85
1142,21-07-2023,Referral Program,Social Media,4113,512,2088.15,100,4,5289.09,0.2,522.04,2439.71
1143,21-07-2023,Weekend Special,Social Media,2596,993,2686.1,12,4,5289.09,0.01,671.53,7885.52
1144,22-07-2023,App Push Notification,Social Media,8897,707,3544.84,66,4,4739.27,9.00E-02,886.21,4805.49
1145,22-07-2023,Category Promotion,Email,3548,640,3330.64,40,4,4739.27,6.00E-02,832.66,3176.68
1146,22-07-2023,Email Campaign,SMS,5929,984,1227.91,54,4,4739.27,5.00E-02,306.98,2085.86
1147,22-07-2023,Festival Offer,Email,7962,955,4409.68,90,4,4739.27,9.00E-02,1102.42,2072.5
1148,22-07-2023,Flash Sale,Email,5466,433,3896.95,36,4,4739.27,8.00E-02,974.24,3969.75
1149,22-07-2023,Membership Drive,Email,2925,353,4549.5,98,4,4739.27,0.28,1137.38,2569.64
1150,22-07-2023,New User Discount,Social Media,7776,772,4923.01,52,4,4739.27,7.00E-02,1230.75,6117.92
1151,22-07-2023,Referral Program,App,9886,698,2392.91,20,4,4739.27,3.00E-02,598.23,3665.42
1152,22-07-2023,Weekend Special,Email,6093,702,1769.62,40,4,4739.27,6.00E-02,442.41,9296.35
1153,23-07-2023,App Push Notification,SMS,1238,294,1842.05,29,12,10596.04,0.1,153.5,9955.25
1154,23-07-2023,Category Promotion,Social Media,4477,587,3594.79,39,12,10596.04,7.00E-02,299.57,8245.22
1155,23-07-2023,Email Campaign,Email,9083,219,2440.48,92,12,10596.04,0.42,203.37,6047.75
1156,23-07-2023,Festival Offer,SMS,8975,480,1966.38,92,12,10596.04,0.19,163.87,6197.67
1157,23-07-2023,Flash Sale,App,9603,297,4632.78,73,12,10596.04,0.25,386.07,4430.23
1158,23-07-2023,Membership Drive,Email,1205,225,3418.92,35,12,10596.04,0.16,284.91,9155.88
1159,23-07-2023,New User Discount,Email,8690,894,3092.87,53,12,10596.04,6.00E-02,257.74,5010.88
1160,23-07-2023,Referral Program,Social Media,3232,144,3628.8,79,12,10596.04,0.55,302.4,2660.81
1161,23-07-2023,Weekend Special,SMS,1651,807,3030.36,16,12,10596.04,0.02,252.53,4383.37
1162,24-07-2023,App Push Notification,Social Media,2863,728,1517.39,67,10,7849.61,9.00E-02,151.74,9286.68
1163,24-07-2023,Category Promotion,Social Media,5814,733,1554.86,21,10,7849.61,3.00E-02,155.49,6441.04
1164,24-07-2023,Email Campaign,Social Media,9304,202,2119.36,80,10,7849.61,0.4,211.94,3657.34
1165,24-07-2023,Festival Offer,Social Media,5254,778,1293.52,34,10,7849.61,4.00E-02,129.35,8603.76
1166,24-07-2023,Flash Sale,Email,8532,630,1073.63,73,10,7849.61,0.12,107.36,9159.4
1167,24-07-2023,Membership Drive,Social Media,9488,323,4396.56,61,10,7849.61,0.19,439.66,2270.33
1168,24-07-2023,New User Discount,SMS,9363,898,1673.9,55,10,7849.61,6.00E-02,167.39,5647.13
1169,24-07-2023,Referral Program,App,9769,712,4016.96,41,10,7849.61,6.00E-02,401.7,9104.25
1170,24-07-2023,Weekend Special,Email,6799,802,2762.33,48,10,7849.61,6.00E-02,276.23,5754.37
1171,25-07-2023,App Push Notification,SMS,2290,610,3496.61,60,8,5342.22,0.1,437.08,3905.34
1172,25-07-2023,Category Promotion,App,3795,216,4123.04,62,8,5342.22,0.29,515.38,4148.42
1173,25-07-2023,Email Campaign,Social Media,9738,606,3510.95,46,8,5342.22,8.00E-02,438.87,8496.38
1174,25-07-2023,Festival Offer,Email,9845,270,3761.62,36,8,5342.22,0.13,470.2,7712.94
1175,25-07-2023,Flash Sale,Email,7490,394,4436.24,37,8,5342.22,9.00E-02,554.53,9422.68
1176,25-07-2023,Membership Drive,Social Media,4803,974,2978.64,51,8,5342.22,5.00E-02,372.33,4729.65
1177,25-07-2023,New User Discount,Email,7702,135,2483.1,66,8,5342.22,0.49,310.39,3088.8
1178,25-07-2023,Referral Program,Social Media,3635,977,1479.26,26,8,5342.22,3.00E-02,184.91,7813.21
1179,25-07-2023,Weekend Special,Social Media,1345,862,3538.32,70,8,5342.22,8.00E-02,442.29,2591.78
1180,26-07-2023,App Push Notification,Social Media,3820,656,2863.38,13,6,5722.51,0.02,477.23,9944.19
1181,26-07-2023,Category Promotion,SMS,2933,900,1462.6,52,6,5722.51,6.00E-02,243.77,8092.31
1182,26-07-2023,Email Campaign,App,5277,212,4816.04,74,6,5722.51,0.35,802.67,6521.95
1183,26-07-2023,Festival Offer,App,8126,224,3897.31,16,6,5722.51,7.00E-02,649.55,5156.83
1184,26-07-2023,Flash Sale,Email,5199,138,2757.21,67,6,5722.51,0.49,459.54,5454.07
1185,26-07-2023,Membership Drive,SMS,8175,888,3027.98,92,6,5722.51,0.1,504.66,4109.95
1186,26-07-2023,New User Discount,App,9581,972,3510.67,94,6,5722.51,0.1,585.11,9106.66
1187,26-07-2023,Referral Program,Social Media,8723,659,3066.26,15,6,5722.51,0.02,511.04,3118.24
1188,26-07-2023,Weekend Special,SMS,5883,244,4872.54,99,6,5722.51,0.41,812.09,6322.76
1189,27-07-2023,App Push Notification,App,7448,496,3137.31,85,11,17537.11,0.17,285.21,2076.57
1190,27-07-2023,Category Promotion,Social Media,6662,407,3597.93,76,11,17537.11,0.19,327.08,8648.46
1191,27-07-2023,Email Campaign,Social Media,9892,652,2897.69,70,11,17537.11,0.11,263.43,5691.01
1192,27-07-2023,Festival Offer,SMS,7911,800,3025.45,41,11,17537.11,5.00E-02,275.04,5452.05
1193,27-07-2023,Flash Sale,Social Media,5371,262,1306.58,50,11,17537.11,0.19,118.78,3395.6
1194,27-07-2023,Membership Drive,SMS,9910,646,2046.93,29,11,17537.11,4.00E-02,186.08,7452.3
1195,27-07-2023,New User Discount,App,9055,580,1210.2,100,11,17537.11,0.17,110.02,6346.57
1196,27-07-2023,Referral Program,SMS,8853,436,1337.05,34,11,17537.11,8.00E-02,121.55,8631.41
1197,27-07-2023,Weekend Special,Social Media,1230,314,1518.59,61,11,17537.11,0.19,138.05,7053.8
1198,28-07-2023,App Push Notification,Social Media,3770,331,2698.36,29,12,7660.67,9.00E-02,224.86,2225.9
1199,28-07-2023,Category Promotion,App,8376,211,1613.46,84,12,7660.67,0.4,134.46,2642.69
1200,28-07-2023,Email Campaign,Email,5884,641,4545.52,33,12,7660.67,5.00E-02,378.79,3248.18
1201,28-07-2023,Festival Offer,SMS,3612,451,4496.22,13,12,7660.67,3.00E-02,374.69,3227.31
1202,28-07-2023,Flash Sale,Email,6030,491,4583.31,12,12,7660.67,0.02,381.94,2529.41
1203,28-07-2023,Membership Drive,Email,5519,533,3860.78,61,12,7660.67,0.11,321.73,3479.32
1204,28-07-2023,New User Discount,Social Media,5614,776,1847.47,58,12,7660.67,7.00E-02,153.96,3339.6
1205,28-07-2023,Referral Program,Social Media,5265,963,4882.19,49,12,7660.67,5.00E-02,406.85,8546.74
1206,28-07-2023,Weekend Special,App,8073,143,4609.26,59,12,7660.67,0.41,384.11,8888.74
1207,29-07-2023,App Push Notification,App,1979,474,2827.36,55,6,7096.45,0.12,471.23,4627.01
1208,29-07-2023,Category Promotion,SMS,6933,108,1927.15,26,6,7096.45,0.24,321.19,5314.31
1209,29-07-2023,Email Campaign,App,7338,401,4646.83,87,6,7096.45,0.22,774.47,9743.22
1210,29-07-2023,Festival Offer,Email,3952,223,3169.71,59,6,7096.45,0.26,528.29,4777.37
1211,29-07-2023,Flash Sale,SMS,5257,854,2171.13,86,6,7096.45,0.1,361.86,3278.71
1212,29-07-2023,Membership Drive,SMS,5715,763,1476.88,32,6,7096.45,4.00E-02,246.15,7345.3
1213,29-07-2023,New User Discount,Email,5151,204,3382.61,99,6,7096.45,0.49,563.77,6883.55
1214,29-07-2023,Referral Program,Email,5726,107,2465.46,99,6,7096.45,0.93,410.91,6855.28
1215,29-07-2023,Weekend Special,Social Media,3220,608,3945.77,57,6,7096.45,9.00E-02,657.63,3248.37
1216,30-07-2023,App Push Notification,App,6110,445,2839.61,46,7,7110.79,0.1,405.66,6425.96
1217,30-07-2023,Category Promotion,App,8349,489,4210.88,43,7,7110.79,9.00E-02,601.55,4849.77
1218,30-07-2023,Email Campaign,Email,2988,289,1232.73,79,7,7110.79,0.27,176.1,8910.04
1219,30-07-2023,Festival Offer,Email,2188,296,3452.33,69,7,7110.79,0.23,493.19,9361.19
1220,30-07-2023,Flash Sale,Social Media,5596,654,3439.01,53,7,7110.79,8.00E-02,491.29,2287.96
1221,30-07-2023,Membership Drive,Social Media,2422,307,1043.87,42,7,7110.79,0.14,149.12,6985.49
1222,30-07-2023,New User Discount,SMS,5649,657,1171.52,13,7,7110.79,0.02,167.36,2935.22
1223,30-07-2023,Referral Program,App,8564,784,3532.05,47,7,7110.79,6.00E-02,504.58,7205.69
1224,30-07-2023,Weekend Special,SMS,4658,100,3362.03,41,7,7110.79,0.41,480.29,3292.14
1225,31-07-2023,App Push Notification,Email,2375,841,2294.13,54,9,12896.52,6.00E-02,254.9,4025.88
1226,31-07-2023,Category Promotion,Social Media,2049,597,3711.64,65,9,12896.52,0.11,412.4,7993.48
1227,31-07-2023,Email Campaign,Email,6664,942,1603.61,62,9,12896.52,7.00E-02,178.18,8410.08
1228,31-07-2023,Festival Offer,Social Media,2772,596,2741.13,48,9,12896.52,8.00E-02,304.57,2018.93
1229,31-07-2023,Flash Sale,Social Media,8051,460,1398.06,34,9,12896.52,7.00E-02,155.34,5402.09
1230,31-07-2023,Membership Drive,App,1328,196,1706.3,70,9,12896.52,0.36,189.59,5032.02
1231,31-07-2023,New User Discount,SMS,1364,802,3121.67,64,9,12896.52,8.00E-02,346.85,6726.77
1232,31-07-2023,Referral Program,App,7790,478,4367.8,46,9,12896.52,0.1,485.31,2316.66
1233,31-07-2023,Weekend Special,Email,6464,239,2142.17,95,9,12896.52,0.4,238.02,9516.25
1234,01-08-2023,App Push Notification,Social Media,4730,870,1403.01,36,15,14737.93,4.00E-02,93.53,3411.19
1235,01-08-2023,Category Promotion,Email,1788,702,4638.16,62,15,14737.93,9.00E-02,309.21,3321.06
1236,01-08-2023,Email Campaign,Social Media,6002,575,2608.95,19,15,14737.93,3.00E-02,173.93,8589.69
1237,01-08-2023,Festival Offer,Email,8511,534,1697.29,52,15,14737.93,0.1,113.15,8654.12
1238,01-08-2023,Flash Sale,Email,5631,933,2616.86,28,15,14737.93,3.00E-02,174.46,4026.83
1239,01-08-2023,Membership Drive,Social Media,2579,131,3717.08,99,15,14737.93,0.76,247.81,8925.91
1240,01-08-2023,New User Discount,Email,8150,182,4325.42,85,15,14737.93,0.47,288.36,5286.96
1241,01-08-2023,Referral Program,Social Media,1149,200,3156.26,74,15,14737.93,0.37,210.42,2369.64
1242,01-08-2023,Weekend Special,Email,1528,621,1814.77,66,15,14737.93,0.11,120.98,8426.13
1243,02-08-2023,App Push Notification,App,2519,366,1760.01,32,6,7868.34,9.00E-02,293.34,9702.24
1244,02-08-2023,Category Promotion,App,5700,788,3021.39,20,6,7868.34,3.00E-02,503.57,3166.68
1245,02-08-2023,Email Campaign,Social Media,9896,840,2704.17,53,6,7868.34,6.00E-02,450.7,5202.3
1246,02-08-2023,Festival Offer,App,8556,554,1973.62,13,6,7868.34,0.02,328.94,4164
1247,02-08-2023,Flash Sale,App,6714,229,1685.86,57,6,7868.34,0.25,280.98,8313.28
1248,02-08-2023,Membership Drive,SMS,6265,400,1326.6,14,6,7868.34,4.00E-02,221.1,2162.16
1249,02-08-2023,New User Discount,Social Media,5756,533,1175.61,83,6,7868.34,0.16,195.94,4256.58
1250,02-08-2023,Referral Program,Social Media,2909,665,4228.37,28,6,7868.34,4.00E-02,704.73,8422.92
1251,02-08-2023,Weekend Special,App,3272,546,1575,69,6,7868.34,0.13,262.5,3341.41
1252,03-08-2023,App Push Notification,Social Media,2694,982,2482.71,31,6,8133.2,3.00E-02,413.79,5165.02
1253,03-08-2023,Category Promotion,Email,2095,664,1621.55,90,6,8133.2,0.14,270.26,9543.15
1254,03-08-2023,Email Campaign,App,5473,453,4787.42,91,6,8133.2,0.2,797.9,2986.92
1255,03-08-2023,Festival Offer,App,2781,461,2077.21,11,6,8133.2,0.02,346.2,7737.86
1256,03-08-2023,Flash Sale,App,2049,717,4751.78,77,6,8133.2,0.11,791.96,8056.5
1257,03-08-2023,Membership Drive,Social Media,8057,721,1263.36,91,6,8133.2,0.13,210.56,8646.38
1258,03-08-2023,New User Discount,App,6830,572,4011.57,11,6,8133.2,0.02,668.6,5470.49
1259,03-08-2023,Referral Program,App,8293,414,2193.55,27,6,8133.2,7.00E-02,365.59,3194.41
1260,03-08-2023,Weekend Special,SMS,4288,129,3144.36,46,6,8133.2,0.36,524.06,5980.38
1261,04-08-2023,App Push Notification,SMS,9581,361,2069.52,64,3,3542.28,0.18,689.84,5656.45
1262,04-08-2023,Category Promotion,Social Media,2576,489,2551.26,45,3,3542.28,9.00E-02,850.42,8846.3
1263,04-08-2023,Email Campaign,SMS,8132,597,4404.77,45,3,3542.28,8.00E-02,1468.26,8670.97
1264,04-08-2023,Festival Offer,SMS,2493,197,3063.6,57,3,3542.28,0.29,1021.2,9969.7
1265,04-08-2023,Flash Sale,Social Media,3577,657,1703.35,86,3,3542.28,0.13,567.78,5200.17
1266,04-08-2023,Membership Drive,Email,4068,925,3395.34,20,3,3542.28,0.02,1131.78,8207.71
1267,04-08-2023,New User Discount,Email,9199,522,4995.9,45,3,3542.28,9.00E-02,1665.3,5574.35
1268,04-08-2023,Referral Program,App,4054,969,3460.48,75,3,3542.28,8.00E-02,1153.49,3480.02
1269,04-08-2023,Weekend Special,SMS,1468,856,1832.01,59,3,3542.28,7.00E-02,610.67,5603.77
1270,05-08-2023,App Push Notification,Social Media,8265,439,4903.17,44,9,9160.25,0.1,544.8,4904.57
1271,05-08-2023,Category Promotion,App,6188,127,4520.91,47,9,9160.25,0.37,502.32,8288.16
1272,05-08-2023,Email Campaign,SMS,5041,412,4690.66,64,9,9160.25,0.16,521.18,6420.49
1273,05-08-2023,Festival Offer,Email,1461,238,3581.12,89,9,9160.25,0.37,397.9,6797.19
1274,05-08-2023,Flash Sale,App,5835,528,4361.38,82,9,9160.25,0.16,484.6,3264.48
1275,05-08-2023,Membership Drive,SMS,9987,165,3531.2,84,9,9160.25,0.51,392.36,3449.87
1276,05-08-2023,New User Discount,App,2795,314,2589.78,53,9,9160.25,0.17,287.75,7130.22
1277,05-08-2023,Referral Program,Social Media,2309,101,4051.48,86,9,9160.25,0.85,450.16,6889.28
1278,05-08-2023,Weekend Special,SMS,5991,177,1136.34,44,9,9160.25,0.25,126.26,9857.59
1279,06-08-2023,App Push Notification,Email,9646,230,4147.91,46,9,9944.82,0.2,460.88,3456.48
1280,06-08-2023,Category Promotion,Email,5440,548,3339.81,33,9,9944.82,6.00E-02,371.09,8838.86
1281,06-08-2023,Email Campaign,Social Media,6280,490,3297.65,29,9,9944.82,6.00E-02,366.41,3612.51
1282,06-08-2023,Festival Offer,App,7776,507,4873,68,9,9944.82,0.13,541.44,8722.95
1283,06-08-2023,Flash Sale,Social Media,8498,282,1182.47,67,9,9944.82,0.24,131.39,2249.43
1284,06-08-2023,Membership Drive,App,7615,306,2602.97,86,9,9944.82,0.28,289.22,9814.64
1285,06-08-2023,New User Discount,Email,5820,179,4021.15,24,9,9944.82,0.13,446.79,8011.69
1286,06-08-2023,Referral Program,App,6427,908,2898.03,88,9,9944.82,0.1,322,6362.94
1287,06-08-2023,Weekend Special,Email,6494,573,1003.75,19,9,9944.82,3.00E-02,111.53,5794.51
1288,07-08-2023,App Push Notification,App,4292,736,4990.53,33,9,7297.41,4.00E-02,554.5,5971.19
1289,07-08-2023,Category Promotion,SMS,4133,946,3272.29,31,9,7297.41,3.00E-02,363.59,2319.46
1290,07-08-2023,Email Campaign,SMS,6856,624,1352.03,24,9,7297.41,4.00E-02,150.23,5185.23
1291,07-08-2023,Festival Offer,SMS,5140,782,2969.52,26,9,7297.41,3.00E-02,329.95,2188.62
1292,07-08-2023,Flash Sale,Email,8428,721,4303.18,54,9,7297.41,7.00E-02,478.13,2280.54
1293,07-08-2023,Membership Drive,SMS,8313,563,3118.89,92,9,7297.41,0.16,346.54,6790.26
1294,07-08-2023,New User Discount,Email,2657,189,4458.07,72,9,7297.41,0.38,495.34,9381.62
1295,07-08-2023,Referral Program,SMS,5771,600,3443.96,79,9,7297.41,0.13,382.66,8600.59
1296,07-08-2023,Weekend Special,Email,4570,562,1753.52,25,9,7297.41,4.00E-02,194.84,3412.55
1297,08-08-2023,App Push Notification,SMS,6475,239,4464.94,37,13,9488.1,0.15,343.46,9041.61
1298,08-08-2023,Category Promotion,App,2835,296,1908.19,44,13,9488.1,0.15,146.78,2900.03
1299,08-08-2023,Email Campaign,SMS,8311,894,3911.44,73,13,9488.1,8.00E-02,300.88,4606.78
1300,08-08-2023,Festival Offer,Email,7547,935,3932.22,85,13,9488.1,9.00E-02,302.48,5921.09
1301,08-08-2023,Flash Sale,Social Media,6335,277,2900.46,43,13,9488.1,0.16,223.11,7711.31
1302,08-08-2023,Membership Drive,SMS,8947,553,4927.43,33,13,9488.1,6.00E-02,379.03,5439.27
1303,08-08-2023,New User Discount,App,7471,645,1878.52,17,13,9488.1,3.00E-02,144.5,9074.59
1304,08-08-2023,Referral Program,Email,1831,626,2250.59,60,13,9488.1,0.1,173.12,6282.18
1305,08-08-2023,Weekend Special,Email,4611,123,1818.72,36,13,9488.1,0.29,139.9,3706.82
1306,09-08-2023,App Push Notification,SMS,1777,516,1848.09,97,11,11136.47,0.19,168.01,2921.51
1307,09-08-2023,Category Promotion,App,6088,504,1001.72,21,11,11136.47,4.00E-02,91.07,2793.26
1308,09-08-2023,Email Campaign,SMS,7798,975,2237.73,79,11,11136.47,8.00E-02,203.43,2240.52
1309,09-08-2023,Festival Offer,App,2836,350,4675.14,24,11,11136.47,7.00E-02,425.01,9241.76
1310,09-08-2023,Flash Sale,App,8950,193,1831.04,24,11,11136.47,0.12,166.46,4424.03
1311,09-08-2023,Membership Drive,App,2090,979,2575.58,34,11,11136.47,3.00E-02,234.14,2933.72
1312,09-08-2023,New User Discount,SMS,2898,252,1013.78,83,11,11136.47,0.33,92.16,5049.05
1313,09-08-2023,Referral Program,Social Media,6501,948,4170.25,62,11,11136.47,7.00E-02,379.11,8293.45
1314,09-08-2023,Weekend Special,App,7298,356,1554.1,54,11,11136.47,0.15,141.28,5678.05
1315,10-08-2023,App Push Notification,Social Media,1630,519,1931.79,25,11,11733.82,5.00E-02,175.62,3896.74
1316,10-08-2023,Category Promotion,Email,9661,485,4573.44,15,11,11733.82,3.00E-02,415.77,6586.53
1317,10-08-2023,Email Campaign,App,3928,381,2256.14,34,11,11733.82,9.00E-02,205.1,8824.29
1318,10-08-2023,Festival Offer,SMS,4537,555,2162.83,76,11,11733.82,0.14,196.62,2867.1
1319,10-08-2023,Flash Sale,Social Media,9469,790,3840.21,71,11,11733.82,9.00E-02,349.11,3600.14
1320,10-08-2023,Membership Drive,Social Media,3342,677,3650.81,84,11,11733.82,0.12,331.89,5499.66
1321,10-08-2023,New User Discount,SMS,9320,779,1776.11,33,11,11733.82,4.00E-02,161.46,6003.37
1322,10-08-2023,Referral Program,App,6959,646,3557.13,56,11,11733.82,9.00E-02,323.38,6057.6
1323,10-08-2023,Weekend Special,App,1300,371,3295.4,84,11,11733.82,0.23,299.58,5681.37
1324,11-08-2023,App Push Notification,SMS,1376,559,2535,33,6,6831.64,6.00E-02,422.5,6952.36
1325,11-08-2023,Category Promotion,Email,1554,250,4320.04,34,6,6831.64,0.14,720.01,6871.28
1326,11-08-2023,Email Campaign,Social Media,4887,850,4925.8,86,6,6831.64,0.1,820.97,5271.34
1327,11-08-2023,Festival Offer,Email,1322,387,4808.4,95,6,6831.64,0.25,801.4,8510.07
1328,11-08-2023,Flash Sale,Email,8302,777,3357.2,69,6,6831.64,9.00E-02,559.53,6681.98
1329,11-08-2023,Membership Drive,Social Media,3763,560,3609.68,32,6,6831.64,6.00E-02,601.61,3380.03
1330,11-08-2023,New User Discount,Social Media,7135,519,1519.15,16,6,6831.64,3.00E-02,253.19,9709.16
1331,11-08-2023,Referral Program,App,1793,722,3745.09,87,6,6831.64,0.12,624.18,2785.86
1332,11-08-2023,Weekend Special,App,4271,482,4232.01,19,6,6831.64,4.00E-02,705.34,2789.59
1333,12-08-2023,App Push Notification,Social Media,8123,413,3282.08,79,9,5745.2,0.19,364.68,2134.85
