order_id,customer_id,order_date,promised_delivery_time,actual_delivery_time,delivery_status,order_total,payment_method,delivery_partner_id,store_id,dwh_create_date
7671357353,16420489,18-02-2024,52:29.0,49:29.0,On Time,1968.97,Wallet,73213,2511,05:42.9
9656230693,40305293,16-04-2023,35:43.0,47:43.0,Slightly Delayed,936.98,Cash,63639,9243,05:42.9
3315369956,9105829,21-04-2023,02:03.0,09:03.0,Slightly Delayed,3947.39,Card,34924,8224,05:42.9
1762287720,94404245,30-08-2024,27:06.0,28:06.0,On Time,1498.34,Card,15003,9563,05:42.9
4816206081,36142455,12-05-2023,27:49.0,32:49.0,On Time,1239.96,Card,12801,3112,05:42.9
2808133351,11071601,03-12-2023,27:33.0,27:33.0,On Time,2922.68,Cash,70241,3774,05:42.9
3444569396,57967753,25-09-2024,31:11.0,27:11.0,On Time,2526.45,UPI,74223,8264,05:42.9
9704671447,25977417,05-12-2023,56:34.0,57:34.0,On Time,3530.03,Cash,83778,8476,05:42.9
6454001692,2136830,09-09-2023,30:08.0,42:08.0,Slightly Delayed,4369.13,UPI,28635,8872,05:42.9
2624508626,63262519,28-02-2024,27:59.0,24:59.0,On Time,326.56,Wallet,32652,9228,05:42.9
932273820,17287733,06-05-2024,16:58.0,21:58.0,On Time,1912.65,Cash,48216,8621,05:42.9
7908614088,12622901,14-05-2023,02:09.0,16:09.0,Slightly Delayed,6721.46,Card,80984,523,05:42.9
9730765358,82708090,20-08-2023,58:23.0,57:23.0,On Time,1354.27,UPI,93026,9210,05:42.9
4748284156,38969732,18-09-2023,27:02.0,25:02.0,On Time,3484.22,Card,77950,5517,05:42.9
1829286278,45052594,27-09-2023,32:16.0,34:16.0,On Time,2529.56,Card,39836,120,05:42.9
3180415318,22076522,07-07-2024,16:55.0,43:55.0,Significantly Delayed,1790.18,Card,34284,983,05:42.9
1008158736,62971413,10-06-2024,14:16.0,23:16.0,Slightly Delayed,814.33,Card,26508,8514,05:42.9
5092816701,89531595,03-06-2024,22:02.0,52:02.0,Significantly Delayed,2717.67,Cash,43823,7588,05:42.9
4339850858,16230299,25-10-2023,34:54.0,50:54.0,Significantly Delayed,626.19,UPI,53728,8440,05:42.9
1564040362,93924203,01-08-2023,08:52.0,05:52.0,On Time,4091.56,UPI,80698,3281,05:42.9
4856827800,43784632,20-08-2024,33:58.0,30:58.0,On Time,1785.77,Card,4610,9380,05:42.9
2465711187,48511124,30-03-2023,08:02.0,03:02.0,On Time,2295.91,Wallet,94564,7144,05:42.9
7741314063,32054313,13-09-2024,34:00.0,36:00.0,On Time,2559.45,UPI,35348,3886,05:42.9
6973696848,21779155,23-04-2023,07:37.0,16:37.0,Slightly Delayed,2455.38,UPI,32179,3543,05:42.9
443178123,56248757,29-08-2024,09:24.0,15:24.0,Slightly Delayed,464.47,UPI,38965,5562,05:42.9
2155491764,77869660,29-08-2024,31:55.0,26:55.0,On Time,1496.14,Card,72093,201,05:42.9
282887897,97492493,19-09-2023,36:12.0,32:12.0,On Time,3330.24,Wallet,79472,1577,05:42.9
1014190951,70798876,25-04-2023,19:01.0,14:01.0,On Time,1856.87,Cash,80162,1074,05:42.9
4632027192,64162093,09-07-2024,59:22.0,58:22.0,On Time,2036.3,Cash,6632,7992,05:42.9
9196809062,58979427,19-05-2024,16:20.0,31:20.0,Slightly Delayed,3159.25,Cash,2987,2301,05:42.9
3802671506,55028958,30-07-2023,04:28.0,04:28.0,On Time,4557.7,Wallet,38523,7462,05:42.9
931138604,38133873,24-08-2023,28:57.0,24:57.0,On Time,1521.46,UPI,69770,8292,05:42.9
6507222211,46623192,15-01-2024,14:51.0,25:51.0,Slightly Delayed,3387.81,Wallet,20296,681,05:42.9
9091185978,4606533,22-07-2023,08:30.0,08:30.0,On Time,938.72,Wallet,28584,413,05:42.9
6314310505,42272393,16-02-2024,46:10.0,47:10.0,On Time,785.67,Wallet,98855,8019,05:42.9
2711467206,21658322,07-04-2023,03:13.0,58:13.0,On Time,2764.55,Cash,63249,9015,05:42.9
1359318731,72675976,27-08-2024,52:25.0,47:25.0,On Time,831.43,Wallet,34201,7047,05:42.9
4521042050,99734256,25-04-2024,14:21.0,17:21.0,On Time,2669.97,Wallet,40126,5597,05:42.9
1317016672,87256913,20-09-2024,03:52.0,07:52.0,On Time,3869.92,Wallet,11412,9048,05:42.9
7624598493,69516494,18-04-2024,02:36.0,09:36.0,Slightly Delayed,2629.91,Wallet,36089,4792,05:42.9
1753431230,9048817,24-03-2024,56:38.0,51:38.0,On Time,3944.12,Wallet,42674,9147,05:42.9
8650539199,41640262,04-12-2023,25:17.0,37:17.0,Slightly Delayed,1272.55,Card,73657,5658,05:42.9
3276478503,10048910,03-04-2024,39:23.0,36:23.0,On Time,2477.66,Cash,41400,663,05:42.9
5080943123,2164524,21-09-2023,01:13.0,22:13.0,Significantly Delayed,1496.54,Wallet,27168,2977,05:42.9
6158083683,78158536,08-03-2024,37:17.0,42:17.0,On Time,3096.42,Cash,76731,4050,05:42.9
9228072842,93370787,25-07-2023,21:17.0,26:17.0,On Time,959.14,UPI,20581,1829,05:42.9
4028432722,77397957,21-05-2024,01:24.0,06:24.0,On Time,1937.88,Card,66007,8183,05:42.9
3679730192,83404008,05-07-2023,40:32.0,35:32.0,On Time,2775.88,Cash,55300,9630,05:42.9
71793937,13189939,20-04-2024,02:39.0,00:39.0,On Time,2269.58,Cash,63892,9947,05:42.9
47467466,55693909,05-09-2023,04:11.0,02:11.0,On Time,102.44,Wallet,60202,2532,05:42.9
4538136436,18170800,23-05-2023,40:54.0,45:54.0,On Time,2282.55,Card,80929,5084,05:42.9
8750169461,96989204,07-09-2024,54:34.0,55:34.0,On Time,4677.25,UPI,88001,7647,05:42.9
9371021811,76850859,24-10-2024,57:31.0,55:31.0,On Time,1217.12,Card,82734,2565,05:42.9
679274212,91243571,19-10-2024,26:22.0,21:22.0,On Time,1922.55,Card,12916,5840,05:42.9
6601671674,49136375,09-07-2023,35:00.0,48:00.0,Slightly Delayed,2353.53,Cash,5103,7944,05:42.9
2708441500,23286884,12-01-2024,21:00.0,17:00.0,On Time,2396.22,Card,11379,6831,05:42.9
9548480220,82594354,08-09-2023,30:28.0,33:28.0,On Time,3568.09,Wallet,11612,3238,05:42.9
5440864021,44409533,15-09-2023,52:04.0,51:04.0,On Time,1988.09,Card,56201,7285,05:42.9
5705224767,3897936,02-06-2023,52:56.0,48:56.0,On Time,2322.96,Card,50670,562,05:42.9
9945458771,8733344,27-08-2024,16:31.0,26:31.0,Slightly Delayed,910.44,Cash,10844,6268,05:42.9
336832815,10769994,09-12-2023,27:59.0,38:59.0,Slightly Delayed,935.81,UPI,23603,7500,05:42.9
9543126726,24308515,01-05-2024,22:22.0,34:22.0,Slightly Delayed,2520.83,Cash,42216,6769,05:42.9
5134666123,38613642,02-05-2024,48:58.0,49:58.0,On Time,887.15,UPI,72594,6562,05:42.9
5663657880,69632084,06-05-2024,35:40.0,59:40.0,Significantly Delayed,2630.49,UPI,79020,5302,05:42.9
5352647396,49756591,11-10-2023,02:36.0,00:36.0,On Time,1833.25,Cash,6854,3566,05:42.9
7995172779,40703374,15-06-2023,02:44.0,15:44.0,Slightly Delayed,438.47,Cash,62870,3605,05:42.9
605779703,8881320,07-03-2024,19:42.0,16:42.0,On Time,1354.81,UPI,68537,1208,05:42.9
685688121,60371334,27-10-2023,17:25.0,34:25.0,Significantly Delayed,2302.74,Wallet,32044,1618,05:42.9
5966726971,57833505,06-09-2023,16:18.0,21:18.0,On Time,2597.42,Wallet,51902,4449,05:42.9
6763510083,4055790,07-06-2023,41:39.0,36:39.0,On Time,3215.35,Cash,95417,3310,05:42.9
6735813139,90448312,04-04-2023,25:06.0,21:06.0,On Time,951.27,Cash,58945,3811,05:42.9
8361205778,47274329,20-06-2023,52:50.0,50:50.0,On Time,2288.64,Wallet,55780,6955,05:42.9
3640952655,50105174,01-06-2023,48:24.0,02:24.0,Slightly Delayed,1325.12,Cash,15926,7623,05:42.9
6395279829,34588087,26-10-2023,09:56.0,08:56.0,On Time,3312.98,Cash,18102,7226,05:42.9
339410846,61618079,06-05-2023,50:15.0,45:15.0,On Time,967.74,Card,93237,298,05:42.9
8924056486,74172010,08-04-2024,59:25.0,24:25.0,Significantly Delayed,2577.32,UPI,20522,4989,05:42.9
6616322616,61763552,03-12-2023,05:35.0,09:35.0,On Time,1998.9,Wallet,53617,4706,05:42.9
4178578583,69340015,29-09-2024,39:08.0,39:08.0,On Time,858.84,UPI,76083,9868,05:42.9
7558107764,50968312,13-03-2024,16:27.0,14:27.0,On Time,3414.46,Cash,2704,4233,05:42.9
7894708851,78678612,12-04-2024,49:57.0,47:57.0,On Time,481.63,Wallet,97823,5005,05:42.9
1916638346,20163931,28-06-2023,40:05.0,52:05.0,Slightly Delayed,223.49,Cash,35010,7021,05:42.9
4973943462,68341636,29-10-2024,36:37.0,56:37.0,Significantly Delayed,1903.83,Card,40489,1572,05:42.9
6567129123,66135710,09-09-2023,54:26.0,59:26.0,On Time,3012.34,Cash,43806,2238,05:42.9
8702642032,23676689,22-08-2023,31:04.0,34:04.0,On Time,1137.72,Card,48604,8386,05:42.9
7857954356,76864442,20-01-2024,08:03.0,04:03.0,On Time,2866.57,Wallet,79173,4809,05:42.9
5376218500,24644542,16-11-2023,00:17.0,09:17.0,Slightly Delayed,888.16,Card,38067,2758,05:42.9
3452449295,71252391,09-10-2023,54:23.0,55:23.0,On Time,1395.83,UPI,48310,5485,05:42.9
1694826296,12277039,09-05-2023,49:29.0,47:29.0,On Time,2463.99,Card,15133,1298,05:42.9
9449954611,97111119,12-08-2023,34:03.0,41:03.0,Slightly Delayed,50.12,Cash,64018,9188,05:42.9
7722059222,63630649,16-11-2023,21:52.0,36:52.0,Slightly Delayed,4544.95,Cash,59534,7000,05:42.9
2871448124,81091233,28-05-2024,00:27.0,04:27.0,On Time,1538.55,Cash,59357,779,05:42.9
4158839033,38969732,22-09-2024,29:30.0,30:30.0,On Time,1618.32,Cash,26464,478,05:42.9
9936118648,54885705,04-03-2024,58:25.0,07:25.0,Slightly Delayed,71.84,Wallet,91322,9973,05:42.9
6804747901,89619421,31-01-2024,01:25.0,04:25.0,On Time,2389.91,Wallet,71158,8759,05:42.9
7579444448,53354003,06-06-2024,20:20.0,22:20.0,On Time,491.39,Wallet,96702,8726,05:42.9
4379043082,88167544,12-05-2023,45:08.0,45:08.0,On Time,831.1,Cash,29561,8366,05:42.9
4212894712,20310720,09-06-2024,04:20.0,06:20.0,On Time,1512.77,Cash,52325,790,05:42.9
7962511808,60371334,11-02-2024,32:16.0,35:16.0,On Time,2861.63,UPI,33403,8138,05:42.9
6478815087,22293666,18-07-2024,13:45.0,10:45.0,On Time,2516.92,Cash,73936,5317,05:42.9
6239166986,6724509,23-05-2024,41:35.0,49:35.0,Slightly Delayed,578.85,Cash,89070,7457,05:42.9
9894863460,35826539,25-03-2023,51:29.0,48:29.0,On Time,3219.23,Wallet,10817,1882,05:42.9
2982638677,48554440,13-01-2024,36:15.0,34:15.0,On Time,3688.89,Wallet,30985,741,05:42.9
3284797515,13164195,10-09-2024,07:34.0,20:34.0,Slightly Delayed,3000.61,UPI,76320,5617,05:42.9
8895501673,15066187,11-07-2023,19:37.0,20:37.0,On Time,3624.66,Wallet,50064,71,05:42.9
914992221,90882023,27-07-2023,37:11.0,41:11.0,On Time,517.77,Cash,77449,8948,05:42.9
2067729457,79916464,23-09-2023,48:46.0,47:46.0,On Time,1286.82,Cash,15319,9617,05:42.9
5389250154,94179692,15-09-2024,55:25.0,51:25.0,On Time,2638.02,UPI,78231,9502,05:42.9
4352973016,35912599,07-10-2024,07:35.0,36:35.0,Significantly Delayed,822.63,Cash,33825,4271,05:42.9
7667555396,13796199,03-02-2024,54:39.0,09:39.0,Slightly Delayed,5488.33,Wallet,33288,9693,05:42.9
168804744,25128143,28-10-2023,34:34.0,34:34.0,On Time,3450.59,Card,16671,4909,05:42.9
854218304,84377964,04-11-2023,40:07.0,37:07.0,On Time,1897.86,Cash,13622,7464,05:42.9
2616618240,12402437,14-03-2024,56:30.0,57:30.0,On Time,3909.27,Wallet,89491,4931,05:42.9
8891144024,47590944,06-04-2023,53:40.0,57:40.0,On Time,1286.76,Cash,45152,6524,05:42.9
4606856320,57102800,03-08-2024,33:35.0,35:35.0,On Time,726.41,Wallet,35528,6745,05:42.9
1876194333,51945420,27-03-2024,49:09.0,51:09.0,On Time,1630.26,Cash,56344,973,05:42.9
1471186096,51503088,21-11-2023,24:26.0,39:26.0,Slightly Delayed,2890.99,UPI,80106,7605,05:42.9
4763556417,91602727,01-04-2023,54:27.0,52:27.0,On Time,968.94,UPI,49554,6077,05:42.9
5961097387,75474920,27-08-2023,53:57.0,53:57.0,On Time,2425.77,Wallet,73762,6574,05:42.9
1509646137,31456752,12-04-2024,21:00.0,30:00.0,Slightly Delayed,4104.67,Card,67798,1608,05:42.9
7533431274,23984022,11-08-2023,52:28.0,52:28.0,On Time,1728.15,UPI,93471,9841,05:42.9
3598818329,22293666,29-07-2023,33:44.0,34:44.0,On Time,2790.82,UPI,28683,7756,05:42.9
2561337790,30823988,09-10-2024,13:06.0,09:06.0,On Time,1213.78,Cash,43692,7529,05:42.9
2359692348,5418547,31-08-2024,47:00.0,51:00.0,On Time,1914.18,Card,74057,5838,05:42.9
3146098826,12799092,20-06-2024,21:38.0,24:38.0,On Time,3453.75,UPI,29471,7486,05:42.9
8638050442,52770036,16-11-2023,46:41.0,50:41.0,On Time,130.18,Card,50161,5766,05:42.9
1833854180,60062501,23-03-2023,31:41.0,56:41.0,Significantly Delayed,4585.63,Cash,25656,2729,05:42.9
5687148136,32527479,24-06-2023,56:15.0,57:15.0,On Time,1438.64,Cash,50176,6902,05:42.9
7133253616,14940427,14-08-2024,26:21.0,37:21.0,Slightly Delayed,4564.38,Wallet,76051,4215,05:42.9
7899569162,90745023,15-08-2023,06:13.0,13:13.0,Slightly Delayed,1702.84,UPI,31475,1568,05:42.9
6119637917,77961205,28-06-2024,59:43.0,04:43.0,On Time,1146.21,UPI,65328,1994,05:42.9
4924477011,7333934,13-01-2024,32:13.0,33:13.0,On Time,3957.29,Cash,43813,7432,05:42.9
577458306,94165062,03-10-2023,23:04.0,18:04.0,On Time,2931.44,Wallet,52312,5190,05:42.9
1605287230,7076456,08-08-2023,52:33.0,52:33.0,On Time,3945.48,UPI,24637,9638,05:42.9
5743074720,44828791,08-02-2024,26:10.0,22:10.0,On Time,40.7,UPI,88405,1693,05:42.9
1645477578,47625855,20-07-2023,10:09.0,05:09.0,On Time,1617.86,Cash,22284,3781,05:42.9
6231311270,91144803,07-12-2023,51:58.0,06:58.0,Slightly Delayed,2173.29,UPI,73322,9174,05:42.9
4629648516,93507573,21-08-2023,41:49.0,42:49.0,On Time,39.65,Wallet,49643,9074,05:42.9
2706229594,81337068,04-10-2024,04:22.0,01:22.0,On Time,3260.52,Cash,67428,8098,05:42.9
6814009039,10605484,03-11-2023,17:48.0,13:48.0,On Time,1344.57,Card,37668,1902,05:42.9
5604135912,11478478,19-08-2024,31:47.0,33:47.0,On Time,4032.27,Cash,99733,9095,05:42.9
766789724,60446619,20-08-2024,47:16.0,49:16.0,On Time,2837.18,Cash,52639,5563,05:42.9
2727595593,80875034,17-11-2023,21:45.0,18:45.0,On Time,3069.89,UPI,26761,4539,05:42.9
9887978407,43256928,16-07-2023,15:35.0,17:35.0,On Time,5037.57,Wallet,37910,6998,05:42.9
6825742544,29689766,04-02-2024,52:53.0,54:53.0,On Time,901.77,Wallet,41291,1807,05:42.9
7081192087,15529446,29-07-2023,12:46.0,20:46.0,Slightly Delayed,261.03,Card,78479,8032,05:42.9
3185620074,57526322,14-08-2023,47:46.0,02:46.0,Slightly Delayed,816.38,Wallet,72222,9834,05:42.9
7162086351,74231111,15-11-2023,13:52.0,09:52.0,On Time,270.71,Cash,37358,1427,05:42.9
5504768409,84850688,07-08-2023,50:10.0,03:10.0,Slightly Delayed,2102.5,Card,1897,8204,05:42.9
6721093047,22054087,10-03-2024,38:58.0,38:58.0,On Time,2875.06,Wallet,3594,2535,05:42.9
1134990529,63971358,24-07-2024,18:49.0,23:49.0,On Time,2294.08,Cash,85089,8451,05:42.9
4632975114,92409489,15-05-2023,27:03.0,32:03.0,On Time,508,Card,91950,9715,05:42.9
1471897083,78439088,06-12-2023,08:53.0,04:53.0,On Time,1831.85,Wallet,98410,1202,05:42.9
6081974624,79764458,19-03-2024,41:47.0,39:47.0,On Time,1275.19,Card,91286,9400,05:42.9
806680874,14632090,15-11-2023,16:28.0,17:28.0,On Time,5405.1,Card,50897,8823,05:42.9
8213018419,16640907,10-04-2023,49:03.0,10:03.0,Significantly Delayed,1078.17,Wallet,97345,8241,05:42.9
4610876894,59485034,14-08-2023,58:48.0,58:48.0,On Time,4185.1,Wallet,59869,2338,05:42.9
9116180240,17696094,23-05-2023,34:19.0,36:19.0,On Time,994.56,Card,31849,3371,05:42.9
8916648395,8138417,15-07-2023,56:10.0,55:10.0,On Time,2209.24,UPI,76482,7363,05:42.9
3626990751,81940369,10-05-2023,28:23.0,43:23.0,Slightly Delayed,3325.83,Card,41338,6025,05:42.9
2544173358,43295656,03-11-2024,51:57.0,51:57.0,On Time,3448.92,UPI,24026,7408,05:42.9
3654075570,81906973,25-06-2023,42:19.0,40:19.0,On Time,2328.2,Card,5013,7126,05:42.9
9846277624,78732957,17-09-2024,21:52.0,21:52.0,On Time,3983.77,Card,5141,9346,05:42.9
8600159148,64748953,15-08-2023,47:55.0,00:55.0,Slightly Delayed,3157.47,Wallet,24508,728,05:42.9
9184012674,54139038,20-07-2024,32:27.0,31:27.0,On Time,2492.95,Wallet,88446,4097,05:42.9
5842678913,6756256,02-06-2024,16:26.0,15:26.0,On Time,3908.76,Wallet,49657,4580,05:42.9
6284066457,68341636,19-03-2023,42:51.0,43:51.0,On Time,3535.59,Card,72455,2910,05:42.9
957188879,88067569,12-01-2024,01:51.0,58:51.0,On Time,5268.85,UPI,55306,1907,05:42.9
2027766693,91024604,17-07-2023,38:20.0,35:20.0,On Time,212.61,Card,39827,3794,05:42.9
5201172375,18199057,07-01-2024,46:44.0,16:44.0,Significantly Delayed,1394.24,Wallet,15287,7831,05:42.9
5211206337,84824280,04-03-2024,35:55.0,38:55.0,On Time,900.93,Wallet,52881,2346,05:42.9
519985157,35455991,07-06-2023,34:41.0,31:41.0,On Time,2029.48,Card,97130,5177,05:42.9
2599819074,66310963,08-05-2023,02:42.0,59:42.0,On Time,2668.26,Card,78812,1133,05:42.9
6564176767,28221067,11-04-2024,18:11.0,42:11.0,Significantly Delayed,338.14,Cash,37269,4401,05:42.9
5969684091,13604883,02-12-2023,56:34.0,53:34.0,On Time,2571.47,Cash,47179,2395,05:42.9
8152246475,46989310,07-04-2023,47:36.0,45:36.0,On Time,1388.41,UPI,36583,6694,05:42.9
1954493018,41612464,25-08-2024,25:20.0,27:20.0,On Time,1380.66,Wallet,17378,8332,05:42.9
3695589383,91868185,13-01-2024,33:18.0,28:18.0,On Time,1372.1,UPI,6351,3457,05:42.9
6340807810,57537308,12-07-2024,51:44.0,47:44.0,On Time,2726.23,Cash,60222,3415,05:42.9
8029845822,90621147,05-07-2023,13:30.0,18:30.0,On Time,650.2,Card,87260,5344,05:42.9
8208755570,46564935,12-12-2023,38:05.0,35:05.0,On Time,3751.55,Wallet,56067,9133,05:42.9
9622488249,96629258,26-06-2024,38:51.0,42:51.0,On Time,1198.32,Card,8679,8033,05:42.9
5410788959,40055711,12-06-2024,40:56.0,45:56.0,On Time,4301.42,Wallet,43525,3980,05:42.9
7087374685,48268435,21-09-2024,54:45.0,59:45.0,On Time,799.92,Cash,80305,817,05:42.9
1469556300,65514005,26-09-2023,55:47.0,52:47.0,On Time,1070.56,Card,47985,5797,05:42.9
864290652,57392064,30-10-2023,19:01.0,15:01.0,On Time,1797.36,Wallet,28456,1291,05:42.9
3052167498,92636025,24-07-2023,25:37.0,23:37.0,On Time,671.55,UPI,38263,299,05:42.9
8370088792,9107360,16-05-2023,40:48.0,39:48.0,On Time,1475.02,Wallet,18197,3302,05:42.9
8955500595,58415368,07-05-2023,23:53.0,33:53.0,Slightly Delayed,2564.44,Cash,25552,2064,05:42.9
6946637946,70372270,18-02-2024,17:21.0,29:21.0,Slightly Delayed,1456.54,Cash,5892,1781,05:42.9
5461546808,21948041,21-12-2023,56:24.0,20:24.0,Significantly Delayed,3877.99,Card,27664,618,05:42.9
9921425481,29653387,17-05-2023,24:03.0,53:03.0,Significantly Delayed,5288.24,Card,85617,3681,05:42.9
3583323379,10418604,03-04-2024,45:25.0,45:25.0,On Time,2297.51,Cash,94205,8973,05:42.9
3427534518,73807097,12-10-2024,36:22.0,57:22.0,Significantly Delayed,724.84,Wallet,75483,2624,05:42.9
9997994965,13796199,27-12-2023,20:18.0,17:18.0,On Time,2780.28,Card,28092,4117,05:42.9
5015358514,4057678,12-08-2024,59:12.0,00:12.0,On Time,727.95,Wallet,65069,1814,05:42.9
5769065545,1108176,28-01-2024,01:13.0,04:13.0,On Time,2822.13,Card,46466,430,05:42.9
4062815570,98152679,24-02-2024,06:16.0,08:16.0,On Time,790.64,Wallet,54881,7933,05:42.9
39405769,24621386,07-04-2023,56:40.0,11:40.0,Slightly Delayed,941.25,Card,6878,9711,05:42.9
9553518696,83304462,11-07-2023,21:50.0,20:50.0,On Time,1586.15,UPI,82335,5230,05:42.9
8023712979,83701325,12-05-2023,44:24.0,42:24.0,On Time,547.92,Wallet,37477,6085,05:42.9
1111747100,83236183,19-07-2023,40:04.0,43:04.0,On Time,2496.85,UPI,11420,3425,05:42.9
3598180305,75836905,31-08-2023,58:45.0,56:45.0,On Time,1266.29,Wallet,8123,5557,05:42.9
8171660349,79628054,09-05-2024,48:38.0,43:38.0,On Time,776.24,Wallet,78974,4988,05:42.9
3644704128,39717448,01-06-2024,11:45.0,07:45.0,On Time,2294.34,Wallet,83363,5017,05:42.9
1254907139,94854830,13-07-2023,01:45.0,05:45.0,On Time,5351.42,Card,44092,5434,05:42.9
9810593187,46313756,19-05-2023,13:09.0,23:09.0,Slightly Delayed,215.65,Cash,15180,7871,05:42.9
3205629870,95001589,27-05-2024,50:01.0,46:01.0,On Time,1943.47,UPI,79493,5179,05:42.9
8608459871,14472401,21-09-2023,56:05.0,58:05.0,On Time,1327.4,Card,62412,991,05:42.9
2730458449,13383642,10-02-2024,48:24.0,58:24.0,Slightly Delayed,633.25,Cash,9689,3121,05:42.9
2807397566,28663279,19-05-2024,12:31.0,16:31.0,On Time,1361.06,Cash,2121,7020,05:42.9
7217535512,81541985,11-11-2023,39:06.0,35:06.0,On Time,3067.96,Cash,61549,1878,05:42.9
3321951407,40305293,13-09-2023,32:36.0,29:36.0,On Time,2431.72,Cash,79598,4907,05:42.9
7189146676,10789681,20-05-2024,49:01.0,52:01.0,On Time,825.46,UPI,60018,3579,05:42.9
5601251774,96629258,10-10-2024,31:56.0,52:56.0,Significantly Delayed,5452.58,Card,14314,5547,05:42.9
8884350133,55425478,22-09-2024,16:15.0,18:15.0,On Time,2062.98,Card,249,5763,05:42.9
8168306307,98152679,17-12-2023,18:27.0,19:27.0,On Time,2114.74,Cash,51445,1149,05:42.9
7689275881,54580166,03-02-2024,49:09.0,48:09.0,On Time,3865.87,Card,65098,3005,05:42.9
6593510732,87266831,10-09-2023,05:38.0,16:38.0,Slightly Delayed,483.24,Wallet,32589,6479,05:42.9
3066405445,53354003,14-06-2023,06:51.0,10:51.0,On Time,1378.13,Wallet,11326,7452,05:42.9
5319633841,95364457,05-05-2024,44:11.0,47:11.0,On Time,325.08,Cash,41929,6455,05:42.9
1113665104,83034412,11-06-2024,13:08.0,09:08.0,On Time,48.55,Card,96538,2189,05:42.9
8436983782,98896871,22-10-2024,15:03.0,11:03.0,On Time,1182.33,Cash,97548,7152,05:42.9
1958942711,30643619,12-05-2024,03:28.0,03:28.0,On Time,2110.06,Cash,64613,16,05:42.9
6485627928,59769142,13-09-2024,49:48.0,48:48.0,On Time,2340.3,Wallet,36234,5274,05:42.9
8147959428,31000129,23-07-2024,53:34.0,56:34.0,On Time,2209.3,Wallet,66010,1405,05:42.9
3697060283,57642258,25-08-2024,21:57.0,26:57.0,On Time,786.85,UPI,73189,7959,05:42.9
2039437258,20298398,12-12-2023,14:54.0,16:54.0,On Time,958.05,Card,74030,1811,05:42.9
7655293952,23348269,16-02-2024,03:03.0,07:03.0,On Time,1666.47,UPI,14565,5026,05:42.9
39791095,625395,06-04-2024,17:05.0,22:05.0,On Time,480.85,Card,41559,9008,05:42.9
8071046067,33651554,28-09-2024,48:38.0,47:38.0,On Time,3899.51,Card,48240,8228,05:42.9
2656326203,92356639,16-11-2023,47:26.0,52:26.0,On Time,4655.33,Wallet,76228,4807,05:42.9
2366866840,99772709,22-04-2023,27:20.0,27:20.0,On Time,3037.23,Wallet,87681,4946,05:42.9
8227348656,25977417,01-12-2023,59:08.0,56:08.0,On Time,3738.11,UPI,44555,7004,05:42.9
3917024194,53640286,30-09-2024,05:24.0,07:24.0,On Time,123.74,Card,47124,3948,05:42.9
3101265,89617089,23-05-2024,37:47.0,40:47.0,On Time,3567.73,UPI,20246,974,05:42.9
9907835880,67340606,15-10-2024,09:00.0,07:00.0,On Time,3163.07,Card,66363,3705,05:42.9
3396210655,52075070,24-10-2023,28:18.0,25:18.0,On Time,3220.8,UPI,46263,73,05:42.9
3000018472,24104630,18-08-2024,48:01.0,49:01.0,On Time,995.98,Card,63482,8855,05:42.9
7166339556,6319646,22-06-2024,08:15.0,06:15.0,On Time,1441.75,Cash,79368,543,05:42.9
2194351161,22800586,09-05-2023,53:54.0,51:54.0,On Time,1104.78,Cash,55557,7824,05:42.9
3224986973,66761643,16-02-2024,57:13.0,58:13.0,On Time,3040.52,Wallet,24389,813,05:42.9
