order_id,delivery_partner_id,promised_time,actual_time,delivery_time_minutes,distance_km,delivery_status,reasons_if_delayed,dwh_create_date
1197715978,76039,40:23.0,43:23.0,3,3.68,Slightly Delayed,Traffic,05:43.1
7790696031,60613,13:08.0,08:08.0,0,4.31,On Time,Not Applicable,05:43.1
2189360099,48011,16:43.0,13:43.0,0,4.48,On Time,Not Applicable,05:43.1
3542041943,91300,23:42.0,25:42.0,2,3.35,Slightly Delayed,Traffic,05:43.1
9202469009,39748,31:40.0,28:40.0,0,3.89,On Time,Not Applicable,05:43.1
3985829990,39267,14:05.0,28:05.0,14,1.63,Significantly Delayed,Traffic,05:43.1
4341872315,20388,19:48.0,20:48.0,1,1.37,Slightly Delayed,Traffic,05:43.1
4748123248,93163,15:42.0,14:42.0,0,2.43,On Time,Not Applicable,05:43.1
99905061,1750,26:23.0,34:23.0,8,3.18,Slightly Delayed,Traffic,05:43.1
9118004489,57515,45:12.0,41:12.0,0,2.34,On Time,Not Applicable,05:43.1
1696936610,10006,46:44.0,50:44.0,4,3.08,Slightly Delayed,Traffic,05:43.1
155669553,73940,38:38.0,36:38.0,0,0.77,On Time,Not Applicable,05:43.1
2885541999,97766,27:12.0,24:12.0,0,0.83,On Time,Not Applicable,05:43.1
2846340681,1441,29:52.0,32:52.0,3,2.36,Slightly Delayed,Traffic,05:43.1
963715332,74026,39:26.0,54:26.0,15,0.55,Significantly Delayed,Traffic,05:43.1
2807634451,10898,36:18.0,41:18.0,5,4.64,Slightly Delayed,Traffic,05:43.1
3046341241,42558,30:24.0,26:24.0,0,1.4,On Time,Not Applicable,05:43.1
485687952,41920,53:56.0,05:56.0,12,1.05,Significantly Delayed,Traffic,05:43.1
7660904370,82481,29:30.0,41:30.0,12,4.8,Significantly Delayed,Traffic,05:43.1
9753033954,66167,47:28.0,46:28.0,0,3.49,On Time,Not Applicable,05:43.1
9509887699,83668,19:16.0,18:16.0,0,1.44,On Time,Not Applicable,05:43.1
1054122071,29382,56:23.0,58:23.0,2,2.96,Slightly Delayed,Traffic,05:43.1
9135272808,58954,24:19.0,22:19.0,0,3.77,On Time,Not Applicable,05:43.1
597447215,56770,25:51.0,20:51.0,0,3.05,On Time,Not Applicable,05:43.1
5562099656,78737,53:04.0,58:04.0,5,4.23,Slightly Delayed,Traffic,05:43.1
4122736828,47529,15:31.0,12:31.0,0,2.49,On Time,Not Applicable,05:43.1
7238138072,70201,00:35.0,55:35.0,0,2.2,On Time,Not Applicable,05:43.1
6244736404,74025,30:35.0,40:35.0,10,0.66,Slightly Delayed,Traffic,05:43.1
1297341963,78118,58:40.0,56:40.0,0,1.23,On Time,Not Applicable,05:43.1
3842442278,34292,01:39.0,57:39.0,0,3.4,On Time,Not Applicable,05:43.1
9576684860,49015,17:38.0,25:38.0,8,3.99,Slightly Delayed,Traffic,05:43.1
1592757566,26609,24:40.0,44:40.0,20,2.61,Significantly Delayed,Traffic,05:43.1
5060677329,2549,32:16.0,47:16.0,15,3.19,Significantly Delayed,Traffic,05:43.1
2241930006,48832,20:55.0,48:55.0,28,4.78,Significantly Delayed,Traffic,05:43.1
3246505078,70745,57:26.0,17:26.0,20,4.47,Significantly Delayed,Traffic,05:43.1
5870152806,41777,07:26.0,02:26.0,0,0.51,On Time,Not Applicable,05:43.1
8919999754,49856,44:38.0,44:38.0,0,4.16,On Time,Not Applicable,05:43.1
1080338783,11061,04:46.0,03:46.0,0,2.6,On Time,Not Applicable,05:43.1
4641905606,94171,24:11.0,21:11.0,0,3.24,On Time,Not Applicable,05:43.1
9456413999,38461,48:36.0,50:36.0,2,2.21,Slightly Delayed,Traffic,05:43.1
4764056827,25547,19:14.0,30:14.0,11,1.87,Significantly Delayed,Traffic,05:43.1
5168057633,64173,53:53.0,50:53.0,0,3.82,On Time,Not Applicable,05:43.1
1442559656,4000,12:52.0,33:52.0,21,1.3,Significantly Delayed,Traffic,05:43.1
6590257283,85700,41:52.0,43:52.0,2,3.29,Slightly Delayed,Traffic,05:43.1
3429671763,8472,26:54.0,45:54.0,19,3.56,Significantly Delayed,Traffic,05:43.1
4750086089,57809,15:15.0,23:15.0,8,1.14,Slightly Delayed,Traffic,05:43.1
3204128006,62365,39:45.0,52:45.0,13,0.62,Significantly Delayed,Traffic,05:43.1
3171917027,41122,34:11.0,34:11.0,0,0.87,On Time,Not Applicable,05:43.1
8814047085,68901,50:09.0,45:09.0,0,2.67,On Time,Not Applicable,05:43.1
1889723479,87163,11:26.0,15:26.0,4,0.52,Slightly Delayed,Traffic,05:43.1
942025494,56953,04:09.0,18:09.0,14,3,Significantly Delayed,Traffic,05:43.1
4104444500,92907,48:41.0,46:41.0,0,4.02,On Time,Not Applicable,05:43.1
7562260313,38550,32:57.0,34:57.0,2,4.56,Slightly Delayed,Traffic,05:43.1
7140244766,76465,38:46.0,35:46.0,0,1.81,On Time,Not Applicable,05:43.1
7967974077,1899,12:25.0,21:25.0,9,1.08,Slightly Delayed,Traffic,05:43.1
7456822422,24881,06:23.0,14:23.0,8,1.45,Slightly Delayed,Traffic,05:43.1
4813468096,13299,10:20.0,12:20.0,2,2.52,Slightly Delayed,Traffic,05:43.1
8618576020,64047,01:23.0,02:23.0,1,4.62,Slightly Delayed,Traffic,05:43.1
3727646442,98620,18:58.0,17:58.0,0,1.11,On Time,Not Applicable,05:43.1
9208156337,83940,27:54.0,27:54.0,0,1.92,On Time,Not Applicable,05:43.1
8328118787,13593,16:21.0,21:21.0,5,1.32,Slightly Delayed,Traffic,05:43.1
580528836,72799,34:06.0,03:06.0,29,0.53,Significantly Delayed,Traffic,05:43.1
3350662630,8459,24:47.0,20:47.0,0,2.73,On Time,Not Applicable,05:43.1
6716381725,96043,18:58.0,32:58.0,14,3.48,Significantly Delayed,Traffic,05:43.1
2249567137,63769,23:47.0,24:47.0,1,1.4,Slightly Delayed,Traffic,05:43.1
7484465509,58978,34:45.0,30:45.0,0,2.84,On Time,Not Applicable,05:43.1
2577208156,61389,28:12.0,35:12.0,7,0.86,Slightly Delayed,Traffic,05:43.1
3321905621,26660,13:37.0,18:37.0,5,4.53,Slightly Delayed,Traffic,05:43.1
6686839282,53508,41:56.0,50:56.0,9,3.16,Slightly Delayed,Traffic,05:43.1
5095558661,65564,27:43.0,30:43.0,3,3.7,Slightly Delayed,Traffic,05:43.1
112658009,32553,55:34.0,52:34.0,0,4.54,On Time,Not Applicable,05:43.1
1343610513,14791,55:50.0,03:50.0,8,1.57,Slightly Delayed,Traffic,05:43.1
7190610535,99603,30:34.0,26:34.0,0,3.79,On Time,Not Applicable,05:43.1
5069426001,23515,57:41.0,58:41.0,1,4.78,Slightly Delayed,Traffic,05:43.1
5655369002,50372,28:03.0,28:03.0,0,1.89,On Time,Not Applicable,05:43.1
5761530160,47945,42:21.0,57:21.0,15,2.31,Significantly Delayed,Traffic,05:43.1
4772519706,27293,03:18.0,02:18.0,0,2.96,On Time,Not Applicable,05:43.1
8209051735,66797,45:18.0,45:18.0,0,3.48,On Time,Not Applicable,05:43.1
4870391666,82421,42:02.0,44:02.0,2,4.36,Slightly Delayed,Traffic,05:43.1
7777975083,89484,05:10.0,34:10.0,29,2.56,Significantly Delayed,Traffic,05:43.1
8713948756,84056,16:39.0,35:39.0,19,3.45,Significantly Delayed,Traffic,05:43.1
6191050157,71004,53:55.0,58:55.0,5,2.74,Slightly Delayed,Traffic,05:43.1
4060449266,83557,43:33.0,47:33.0,4,4.42,Slightly Delayed,Traffic,05:43.1
5657605506,54862,28:11.0,27:11.0,0,3.88,On Time,Not Applicable,05:43.1
8851743592,70212,15:52.0,11:52.0,0,2.89,On Time,Not Applicable,05:43.1
4689717606,20091,42:52.0,42:52.0,0,2.84,On Time,Not Applicable,05:43.1
2860246948,42770,29:59.0,58:59.0,29,1.18,Significantly Delayed,Traffic,05:43.1
2875550803,82986,12:15.0,11:15.0,0,2.92,On Time,Not Applicable,05:43.1
5340575011,3517,12:26.0,15:26.0,3,0.68,Slightly Delayed,Traffic,05:43.1
7717156533,89557,14:24.0,18:24.0,4,4.13,Slightly Delayed,Traffic,05:43.1
8297255359,99111,47:06.0,50:06.0,3,1.36,Slightly Delayed,Traffic,05:43.1
7873234939,71249,53:39.0,59:39.0,6,4.38,Slightly Delayed,Traffic,05:43.1
3668515922,9368,31:44.0,45:44.0,14,1.86,Significantly Delayed,Traffic,05:43.1
8356690330,70661,20:56.0,16:56.0,0,0.86,On Time,Not Applicable,05:43.1
3508620293,79725,57:13.0,57:13.0,0,1.6,On Time,Not Applicable,05:43.1
9998297778,15629,26:28.0,27:28.0,1,4.71,Slightly Delayed,Traffic,05:43.1
3898421710,27328,12:03.0,18:03.0,6,4.58,Slightly Delayed,Traffic,05:43.1
3960980694,61707,01:59.0,12:59.0,11,1.33,Significantly Delayed,Traffic,05:43.1
5008395294,72163,22:45.0,41:45.0,19,2.33,Significantly Delayed,Traffic,05:43.1
3722869004,80036,53:36.0,55:36.0,2,4.82,Slightly Delayed,Traffic,05:43.1
8391555591,29388,14:51.0,30:51.0,16,4.15,Significantly Delayed,Traffic,05:43.1
8063730776,37119,15:23.0,13:23.0,0,2.05,On Time,Not Applicable,05:43.1
9052752169,27976,56:07.0,01:07.0,5,0.58,Slightly Delayed,Traffic,05:43.1
7471416647,72270,59:40.0,06:40.0,7,3.97,Slightly Delayed,Traffic,05:43.1
848332407,41823,11:55.0,09:55.0,0,2.38,On Time,Not Applicable,05:43.1
4062701987,76840,29:37.0,24:37.0,0,4.44,On Time,Not Applicable,05:43.1
8723912832,80138,00:56.0,03:56.0,3,4.96,Slightly Delayed,Traffic,05:43.1
9099298435,21269,36:09.0,35:09.0,0,3.41,On Time,Not Applicable,05:43.1
5645691241,8455,40:34.0,49:34.0,9,4.73,Slightly Delayed,Traffic,05:43.1
8258019846,96896,58:28.0,02:28.0,4,3.26,Slightly Delayed,Traffic,05:43.1
2732162016,82903,16:51.0,19:51.0,3,4.58,Slightly Delayed,Traffic,05:43.1
1561902412,71022,02:33.0,03:33.0,1,4.92,Slightly Delayed,Traffic,05:43.1
8979476889,43855,45:51.0,46:51.0,1,0.91,Slightly Delayed,Traffic,05:43.1
8373953053,37461,11:38.0,26:38.0,15,3.09,Significantly Delayed,Traffic,05:43.1
7021309133,86023,57:46.0,05:46.0,8,1.59,Slightly Delayed,Traffic,05:43.1
3447085029,97687,43:16.0,46:16.0,3,1.19,Slightly Delayed,Traffic,05:43.1
9284767341,38009,39:23.0,38:23.0,0,1.41,On Time,Not Applicable,05:43.1
9770431940,70163,20:27.0,15:27.0,0,3.72,On Time,Not Applicable,05:43.1
9650124390,58008,41:40.0,37:40.0,0,0.56,On Time,Not Applicable,05:43.1
9826894858,52555,12:40.0,16:40.0,4,4.28,Slightly Delayed,Traffic,05:43.1
4466839873,15751,17:48.0,20:48.0,3,2.21,Slightly Delayed,Traffic,05:43.1
4331471900,95419,03:16.0,13:16.0,10,3.97,Slightly Delayed,Traffic,05:43.1
5777824005,9630,19:39.0,14:39.0,0,2.8,On Time,Not Applicable,05:43.1
8795242622,20027,33:28.0,29:28.0,0,3.8,On Time,Not Applicable,05:43.1
8561878376,59539,41:42.0,44:42.0,3,0.99,Slightly Delayed,Traffic,05:43.1
2113243643,46402,13:50.0,13:50.0,0,2.8,On Time,Not Applicable,05:43.1
8497820340,12255,26:42.0,28:42.0,2,1.08,Slightly Delayed,Traffic,05:43.1
3167184563,86629,28:42.0,32:42.0,4,1.15,Slightly Delayed,Traffic,05:43.1
9997121955,27103,19:15.0,16:15.0,0,2.37,On Time,Not Applicable,05:43.1
2954397481,20739,13:45.0,15:45.0,2,2.94,Slightly Delayed,Traffic,05:43.1
8125884987,31296,10:23.0,13:23.0,3,2.74,Slightly Delayed,Traffic,05:43.1
3765873352,8612,09:16.0,13:16.0,4,2.25,Slightly Delayed,Traffic,05:43.1
7733310993,31410,57:22.0,09:22.0,12,4.55,Significantly Delayed,Traffic,05:43.1
738093341,92844,57:48.0,27:48.0,30,4.73,Significantly Delayed,Traffic,05:43.1
1837574319,63956,34:01.0,52:01.0,18,1.22,Significantly Delayed,Traffic,05:43.1
2468420564,10759,18:02.0,46:02.0,28,2.91,Significantly Delayed,Traffic,05:43.1
5368005763,37844,56:00.0,51:00.0,0,4.25,On Time,Not Applicable,05:43.1
3823949592,28356,21:51.0,16:51.0,0,1.48,On Time,Not Applicable,05:43.1
6298008063,6083,15:20.0,22:20.0,7,3.69,Slightly Delayed,Traffic,05:43.1
2499190829,38976,56:49.0,58:49.0,2,1.74,Slightly Delayed,Traffic,05:43.1
491116137,46516,24:03.0,31:03.0,7,3.48,Slightly Delayed,Traffic,05:43.1
2206269404,3395,41:53.0,38:53.0,0,0.63,On Time,Not Applicable,05:43.1
1330806043,67773,32:32.0,39:32.0,7,0.7,Slightly Delayed,Traffic,05:43.1
6770858376,40291,17:34.0,37:34.0,20,1.3,Significantly Delayed,Traffic,05:43.1
4466716432,5951,06:04.0,07:04.0,1,3.47,Slightly Delayed,Traffic,05:43.1
8292554686,678,35:04.0,41:04.0,6,1.94,Slightly Delayed,Traffic,05:43.1
4204069161,28632,50:31.0,48:31.0,0,1.36,On Time,Not Applicable,05:43.1
2163079658,81489,51:25.0,53:25.0,2,1.77,Slightly Delayed,Traffic,05:43.1
6971561757,23787,19:03.0,42:03.0,23,0.61,Significantly Delayed,Traffic,05:43.1
7965253060,3496,22:42.0,31:42.0,9,3.58,Slightly Delayed,Traffic,05:43.1
8939040193,46879,16:27.0,28:27.0,12,3.57,Significantly Delayed,Traffic,05:43.1
8322028211,20488,14:43.0,15:43.0,1,3.61,Slightly Delayed,Traffic,05:43.1
6865922682,98320,54:39.0,50:39.0,0,1.34,On Time,Not Applicable,05:43.1
5912729079,56995,34:51.0,49:51.0,15,1.04,Significantly Delayed,Traffic,05:43.1
8764776130,25706,33:27.0,36:27.0,3,4.54,Slightly Delayed,Traffic,05:43.1
7769965629,89124,02:32.0,07:32.0,5,1.18,Slightly Delayed,Traffic,05:43.1
2166463032,57294,38:11.0,40:11.0,2,4.57,Slightly Delayed,Traffic,05:43.1
7035343259,71409,46:04.0,45:04.0,0,3.24,On Time,Not Applicable,05:43.1
8914775994,30298,47:11.0,45:11.0,0,2.16,On Time,Not Applicable,05:43.1
7565647347,1739,31:49.0,26:49.0,0,0.84,On Time,Not Applicable,05:43.1
6172215120,283,42:45.0,44:45.0,2,1.34,Slightly Delayed,Traffic,05:43.1
4043585691,8666,54:16.0,00:16.0,6,3.27,Slightly Delayed,Traffic,05:43.1
3735186180,55800,46:54.0,48:54.0,2,4.49,Slightly Delayed,Traffic,05:43.1
5281459433,56847,58:31.0,10:31.0,12,4.07,Significantly Delayed,Traffic,05:43.1
424087401,59842,53:15.0,50:15.0,0,4.06,On Time,Not Applicable,05:43.1
884327245,68768,29:47.0,35:47.0,6,3.13,Slightly Delayed,Traffic,05:43.1
6318008970,1399,20:20.0,23:20.0,3,3.66,Slightly Delayed,Traffic,05:43.1
3792751421,8803,27:30.0,22:30.0,0,1.97,On Time,Not Applicable,05:43.1
5471255539,90665,24:04.0,19:04.0,0,4.24,On Time,Not Applicable,05:43.1
9917290378,39311,14:28.0,34:28.0,20,1.27,Significantly Delayed,Traffic,05:43.1
208989475,2365,50:32.0,48:32.0,0,0.99,On Time,Not Applicable,05:43.1
7672827556,25541,03:54.0,02:54.0,0,4.5,On Time,Not Applicable,05:43.1
3792912325,82865,07:50.0,04:50.0,0,4.69,On Time,Not Applicable,05:43.1
2478533601,79023,39:12.0,46:12.0,7,2.11,Slightly Delayed,Traffic,05:43.1
2255745327,96569,29:08.0,25:08.0,0,0.6,On Time,Not Applicable,05:43.1
8612261848,33962,12:36.0,08:36.0,0,1.18,On Time,Not Applicable,05:43.1
6949810049,68356,36:55.0,35:55.0,0,4.59,On Time,Not Applicable,05:43.1
2399456941,95044,04:41.0,11:41.0,7,1.88,Slightly Delayed,Traffic,05:43.1
6292969164,60860,21:40.0,34:40.0,13,4.22,Significantly Delayed,Traffic,05:43.1
2929485756,98387,57:39.0,24:39.0,27,2.46,Significantly Delayed,Traffic,05:43.1
8757869416,89940,05:06.0,05:06.0,0,0.84,On Time,Not Applicable,05:43.1
2653966619,20322,19:26.0,15:26.0,0,3.9,On Time,Not Applicable,05:43.1
336103625,53527,22:33.0,23:33.0,1,4.58,Slightly Delayed,Traffic,05:43.1
3727289407,96404,31:04.0,28:04.0,0,2.24,On Time,Not Applicable,05:43.1
701250513,12426,10:33.0,11:33.0,1,4.12,Slightly Delayed,Traffic,05:43.1
101816977,74586,37:43.0,41:43.0,4,1.45,Slightly Delayed,Traffic,05:43.1
7838223552,32488,46:45.0,45:45.0,0,4.95,On Time,Not Applicable,05:43.1
4123140013,7581,48:11.0,44:11.0,0,2.59,On Time,Not Applicable,05:43.1
9821008306,9712,52:16.0,48:16.0,0,0.74,On Time,Not Applicable,05:43.1
5414882934,39970,19:27.0,18:27.0,0,2.98,On Time,Not Applicable,05:43.1
9257313140,71919,29:42.0,46:42.0,17,1.34,Significantly Delayed,Traffic,05:43.1
3857021231,8994,06:57.0,08:57.0,2,3.89,Slightly Delayed,Traffic,05:43.1
1606381345,84799,56:37.0,51:37.0,0,1.32,On Time,Not Applicable,05:43.1
239830094,64707,17:54.0,15:54.0,0,4.5,On Time,Not Applicable,05:43.1
580582858,23439,58:04.0,57:04.0,0,4.39,On Time,Not Applicable,05:43.1
4191340899,84191,44:29.0,44:29.0,0,2.05,On Time,Not Applicable,05:43.1
1013630716,36890,39:26.0,57:26.0,18,2.58,Significantly Delayed,Traffic,05:43.1
8220017366,69432,46:25.0,04:25.0,18,2.59,Significantly Delayed,Traffic,05:43.1
4353485612,67044,25:53.0,34:53.0,9,1.22,Slightly Delayed,Traffic,05:43.1
8682172393,60531,37:39.0,42:39.0,5,0.99,Slightly Delayed,Traffic,05:43.1
4085089017,73060,42:40.0,49:40.0,7,0.95,Slightly Delayed,Traffic,05:43.1
1287686307,72260,09:19.0,31:19.0,22,3.84,Significantly Delayed,Traffic,05:43.1
4425450216,11470,53:51.0,49:51.0,0,2.32,On Time,Not Applicable,05:43.1
7799346570,6267,07:26.0,02:26.0,0,4.86,On Time,Not Applicable,05:43.1
5917975686,95635,25:32.0,26:32.0,1,2.29,Slightly Delayed,Traffic,05:43.1
9588500388,25906,16:17.0,30:17.0,14,2.55,Significantly Delayed,Traffic,05:43.1
3963207709,75698,37:27.0,01:27.0,24,3.13,Significantly Delayed,Traffic,05:43.1
2217466286,55729,27:35.0,50:35.0,23,2.22,Significantly Delayed,Traffic,05:43.1
7130088913,27018,35:03.0,38:03.0,3,3.43,Slightly Delayed,Traffic,05:43.1
9064682961,74646,31:05.0,30:05.0,0,3.91,On Time,Not Applicable,05:43.1
6060156146,43137,10:12.0,25:12.0,15,3.34,Significantly Delayed,Traffic,05:43.1
3106610673,39962,08:21.0,16:21.0,8,4.04,Slightly Delayed,Traffic,05:43.1
442408751,31883,42:57.0,43:57.0,1,3.45,Slightly Delayed,Traffic,05:43.1
353571238,49421,06:24.0,10:24.0,4,1.94,Slightly Delayed,Traffic,05:43.1
4670530333,73412,09:58.0,06:58.0,0,2.26,On Time,Not Applicable,05:43.1
4961370923,95563,20:26.0,25:26.0,5,1.03,Slightly Delayed,Traffic,05:43.1
8946821991,7047,12:27.0,12:27.0,0,2.84,On Time,Not Applicable,05:43.1
5720622852,41385,01:16.0,59:16.0,0,4.29,On Time,Not Applicable,05:43.1
7305353953,79920,13:14.0,41:14.0,28,1.58,Significantly Delayed,Traffic,05:43.1
1402723627,29946,55:13.0,09:13.0,14,4.23,Significantly Delayed,Traffic,05:43.1
9820620357,19268,27:47.0,32:47.0,5,1.35,Slightly Delayed,Traffic,05:43.1
1930286155,22959,26:02.0,32:02.0,6,2.1,Slightly Delayed,Traffic,05:43.1
6759029950,27838,02:14.0,06:14.0,4,2.4,Slightly Delayed,Traffic,05:43.1
9032188284,45176,45:01.0,56:01.0,11,2.56,Significantly Delayed,Traffic,05:43.1
9490161602,35300,22:47.0,17:47.0,0,0.81,On Time,Not Applicable,05:43.1
8565257085,74770,04:44.0,00:44.0,0,1.9,On Time,Not Applicable,05:43.1
4884845960,39010,11:44.0,07:44.0,0,3.47,On Time,Not Applicable,05:43.1
6181604084,63800,25:32.0,22:32.0,0,0.69,On Time,Not Applicable,05:43.1
2718508408,47220,07:55.0,22:55.0,15,4.85,Significantly Delayed,Traffic,05:43.1
8354866000,19057,41:22.0,49:22.0,8,5,Slightly Delayed,Traffic,05:43.1
8025728977,66000,10:16.0,07:16.0,0,2.84,On Time,Not Applicable,05:43.1
6531356394,92872,46:55.0,46:55.0,0,0.83,On Time,Not Applicable,05:43.1
5489184758,69415,36:26.0,35:26.0,0,3.02,On Time,Not Applicable,05:43.1
1377599881,17690,15:54.0,12:54.0,0,0.53,On Time,Not Applicable,05:43.1
227162938,43553,25:08.0,23:08.0,0,2.54,On Time,Not Applicable,05:43.1
3449083612,65165,49:44.0,02:44.0,13,3.64,Significantly Delayed,Traffic,05:43.1
5662514948,58053,08:48.0,03:48.0,0,3.27,On Time,Not Applicable,05:43.1
2034571482,86556,28:09.0,43:09.0,15,2.48,Significantly Delayed,Traffic,05:43.1
348782569,88218,45:21.0,56:21.0,11,2.5,Significantly Delayed,Traffic,05:43.1
8697396531,59371,54:21.0,52:21.0,0,1.71,On Time,Not Applicable,05:43.1
3538455450,63154,29:40.0,28:40.0,0,2.89,On Time,Not Applicable,05:43.1
7513290139,96784,52:42.0,51:42.0,0,3.71,On Time,Not Applicable,05:43.1
8320461939,63519,38:13.0,34:13.0,0,4.38,On Time,Not Applicable,05:43.1
8217899522,15587,51:14.0,51:14.0,0,4.1,On Time,Not Applicable,05:43.1
4217056877,94995,54:46.0,02:46.0,8,3.74,Slightly Delayed,Traffic,05:43.1
3684167813,82021,33:52.0,31:52.0,0,0.85,On Time,Not Applicable,05:43.1
5351904164,98439,26:48.0,31:48.0,5,1.17,Slightly Delayed,Traffic,05:43.1
2731829604,85333,28:18.0,25:18.0,0,0.89,On Time,Not Applicable,05:43.1
7162485958,64568,42:13.0,42:13.0,0,2.87,On Time,Not Applicable,05:43.1
4830502113,8022,02:09.0,01:09.0,0,2.76,On Time,Not Applicable,05:43.1
9797013595,35734,14:43.0,23:43.0,9,3.93,Slightly Delayed,Traffic,05:43.1
9487843345,82632,35:15.0,39:15.0,4,2.95,Slightly Delayed,Traffic,05:43.1
2148242015,13676,04:24.0,33:24.0,29,4.21,Significantly Delayed,Traffic,05:43.1
7465258008,63335,34:48.0,48:48.0,14,2.88,Significantly Delayed,Traffic,05:43.1
8875274470,54978,38:48.0,03:48.0,25,1.03,Significantly Delayed,Traffic,05:43.1
7049717910,10931,58:42.0,56:42.0,0,0.83,On Time,Not Applicable,05:43.1
4829897426,93475,10:37.0,07:37.0,0,3.29,On Time,Not Applicable,05:43.1
3532186218,34900,15:04.0,16:04.0,1,4.85,Slightly Delayed,Traffic,05:43.1
6897674900,5998,08:01.0,05:01.0,0,2.32,On Time,Not Applicable,05:43.1
163895717,45284,01:21.0,58:21.0,0,2.3,On Time,Not Applicable,05:43.1
9857592403,36569,51:41.0,55:41.0,4,4.17,Slightly Delayed,Traffic,05:43.1
2521197661,49637,48:46.0,05:46.0,17,0.86,Significantly Delayed,Traffic,05:43.1
488314125,60702,28:51.0,41:51.0,13,3.13,Significantly Delayed,Traffic,05:43.1
5073549838,20915,15:04.0,19:04.0,4,1.01,Slightly Delayed,Traffic,05:43.1
6399568661,45002,19:56.0,18:56.0,0,3.42,On Time,Not Applicable,05:43.1
3672658084,66143,07:48.0,07:48.0,0,3.4,On Time,Not Applicable,05:43.1
8273236145,8874,06:41.0,08:41.0,2,3.75,Slightly Delayed,Traffic,05:43.1
3411233779,33913,22:45.0,18:45.0,0,1.67,On Time,Not Applicable,05:43.1
8024667539,26395,12:11.0,24:11.0,12,1.85,Significantly Delayed,Traffic,05:43.1
6112199794,75415,00:43.0,06:43.0,6,4.43,Slightly Delayed,Traffic,05:43.1
9484473160,38707,44:46.0,53:46.0,9,2.47,Slightly Delayed,Traffic,05:43.1
9729709418,43891,38:05.0,33:05.0,0,4.73,On Time,Not Applicable,05:43.1
7900224799,45482,12:31.0,25:31.0,13,1.48,Significantly Delayed,Traffic,05:43.1
1821414490,55493,45:08.0,44:08.0,0,0.92,On Time,Not Applicable,05:43.1
5813507399,13303,21:04.0,16:04.0,0,2.37,On Time,Not Applicable,05:43.1
3928003125,40065,43:43.0,58:43.0,15,1.46,Significantly Delayed,Traffic,05:43.1
5271866987,15044,45:03.0,43:03.0,0,2.84,On Time,Not Applicable,05:43.1
9794537731,23014,10:31.0,13:31.0,3,3.02,Slightly Delayed,Traffic,05:43.1
4852718488,71839,57:44.0,56:44.0,0,3.31,On Time,Not Applicable,05:43.1
8300546273,80645,27:24.0,29:24.0,2,1.58,Slightly Delayed,Traffic,05:43.1
976104194,65001,16:34.0,46:34.0,30,0.78,Significantly Delayed,Traffic,05:43.1
5373961125,72609,01:48.0,06:48.0,5,2.88,Slightly Delayed,Traffic,05:43.1
6056126973,84012,45:53.0,45:53.0,0,3.31,On Time,Not Applicable,05:43.1
6352881332,21808,20:41.0,24:41.0,4,3.03,Slightly Delayed,Traffic,05:43.1
1643234106,63857,06:26.0,21:26.0,15,4.22,Significantly Delayed,Traffic,05:43.1
8697966993,45795,00:49.0,22:49.0,22,2.95,Significantly Delayed,Traffic,05:43.1
2276061263,25181,12:05.0,12:05.0,0,1.18,On Time,Not Applicable,05:43.1
4045613782,29650,36:43.0,41:43.0,5,2.23,Slightly Delayed,Traffic,05:43.1
2959828441,80243,13:14.0,17:14.0,4,1.62,Slightly Delayed,Traffic,05:43.1
3514589876,24168,20:10.0,20:10.0,0,4.1,On Time,Not Applicable,05:43.1
9444081952,88637,16:59.0,19:59.0,3,1.4,Slightly Delayed,Traffic,05:43.1
8183959589,80408,41:59.0,45:59.0,4,1.58,Slightly Delayed,Traffic,05:43.1
1712832927,60377,36:19.0,50:19.0,14,0.78,Significantly Delayed,Traffic,05:43.1
8162867215,53830,45:13.0,50:13.0,5,2.71,Slightly Delayed,Traffic,05:43.1
4160230443,41222,13:39.0,18:39.0,5,2.46,Slightly Delayed,Traffic,05:43.1
9787535949,20817,17:48.0,27:48.0,10,1.96,Slightly Delayed,Traffic,05:43.1
